18/08/2025	11:14	-1.028426	-1.006785	-1.017603	-1.017853	-1.003134	-1	.033941	-1.005609	-1.022829	-1.027428	-1.008271	-1.007214	-1.011239	-1	.025361	-1.016949	-1.010173	-0.9948304	-1.033941
18/08/2025	11:54	-1.032014	-1.011765	-1.022277	-1.020813	-1.007634	-1	.037674	-1.011031	-1.027326	-1.033356	-1.010603	-1.01079	-1.018846	-1.	023962	-1.018507	-1.009395	-0.999319	-1.037674
18/08/2025	12:44	-1.030376	-1.007875	-1.017136	-1.018008	-1.004686	-1	.035185	-1.002355	-1.022364	-1.025711	-1.007494	-1.007214	-1.01186	-1.	025205	-1.015391	-1.012817	-0.9940565	-1.035185
18/08/2025	13:34	-1.040751	-1.022504	-1.02181	-1.028913	-1.013996	-1.	041874	-1.009792	-1.030583	-1.037569	-1.018377	-1.01421	-1.028161	-1.0	35927	-1.030502	-1.02075	-0.9988546	-1.041874
18/08/2025	14:24	-1.037007	-1.008809	-1.018071	-1.020034	-1.004065	-1	.034252	-1.0022	-1.023914	-1.02696	-1.007494	-1.007525	-1.012947	-1.02	2874	-1.016482	-1.019039	-0.9949851	-1.037007
18/08/2025	15:14	-1.02905	-1.006941	-1.01698	-1.019255	-1.0036	-1.035	341	-1.0022	-1.020813	-1.026023	-1.006716	-1.006592	-1.010308	-1.02536	1	-1.018351	-1.01795	-0.9960686	-1.035341
18/08/2025	16:04	-1.028348	-1.006474	-1.017915	-1.018476	-1.003445	-1	.035808	-1.003594	-1.021588	-1.026804	-1.007183	-1.005815	-1.010618	-1	.024739	-1.017261	-1.011417	-0.9954495	-1.035808
18/08/2025	16:54	-1.030064	-1.008497	-1.017136	-1.019878	-1.003289	-1	.036119	-1.004059	-1.021898	-1.028052	-1.007027	-1.005659	-1.011239	-1	.024117	-1.016014	-1.016551	-0.9945208	-1.036119
18/08/2025	17:44	-1.035525	-1.017991	-1.029131	-1.025486	-1.013375	-1	.04203	-1.017229	-1.033375	-1.036321	-1.020553	-1.018097	-1.025522	-1.	032664	-1.022869	-1.015306	-0.9990094	-1.04203
18/08/2025	18:34	-1.03178	-1.008497	-1.018071	-1.019255	-1.005462	-1.	034563	-1.005609	-1.023604	-1.029612	-1.007649	-1.007058	-1.011084	-1.	023807	-1.020532	-1.022928	-0.9942112	-1.034563
18/08/2025	19:24	-1.037163	-1.011765	-1.022277	-1.024084	-1.00391	-1.	040163	-1.010102	-1.023604	-1.028208	-1.014024	-1.008458	-1.014344	-1.	028624	-1.016638	-1.014839	-0.9988546	-1.040163
18/08/2025	20:14	-1.034745	-1.016279	-1.023212	-1.023149	-1.01353	-1.	037208	-1.013355	-1.026396	-1.031016	-1.011692	-1.012811	-1.015897	-1.	027691	-1.025361	-1.014995	-1.001331	-1.037208
18/08/2025	21:04	-1.030454	-1.011143	-1.023056	-1.022215	-1.005462	-1	.037985	-1.012271	-1.026396	-1.036633	-1.014179	-1.018408	-1.017915	-1	.039657	-1.025985	-1.013595	-0.9956043	-1.039657
18/08/2025	21:54	-1.028348	-1.005229	-1.016046	-1.017541	-1.002979	-1	.034563	-1.000961	-1.020347	-1.026023	-1.006872	-1.005193	-1.010308	-1	.021942	-1.015703	-1.009862	-0.9935921	-1.034563
18/08/2025	22:44	-1.026632	-1.005229	-1.016513	-1.01723	-1.002203	-1.	033474	-1.001425	-1.020813	-1.023527	-1.005317	-1.00426	-1.008911	-1.0	24117	-1.015391	-1.00924	-0.9940565	-1.033474
18/08/2025	23:34	-1.027256	-1.005229	-1.016046	-1.016451	-1.001428	-1	.032386	-1.001735	-1.020813	-1.024463	-1.005473	-1.005193	-1.010463	-1	.022097	-1.014301	-1.01204	-0.9925087	-1.032386
19/08/2025	00:24	-1.032327	-1.020014	-1.022433	-1.02128	-1.009496	-1.	036274	-1.012735	-1.026551	-1.042405	-1.017133	-1.018408	-1.023969	-1.	032353	-1.031593	-1.010484	-0.997926	-1.042405
19/08/2025	01:14	-1.028348	-1.006474	-1.014332	-1.015983	-1.000497	-1	.031608	-1.001116	-1.020192	-1.024307	-1.005473	-1.00426	-1.009377	-1.	021786	-1.014145	-1.011417	-0.9925087	-1.031608
19/08/2025	02:04	-1.025618	-1.005073	-1.016046	-1.016295	-1.001893	-1	.031452	-1.000341	-1.018952	-1.023371	-1.005006	-1.00426	-1.00829	-1.0	193	-1.012276	-1.006595	-0.9926634	-1.031452
19/08/2025	02:54	-1.025384	-1.002428	-1.015422	-1.015983	-1.000186	-1	.031608	-0.9992563	-1.018486	-1.022435	-1.004073	-1.003172	-1.008445	-	1.022097	-1.01321	-1.009395	-0.9948304	-1.031608
19/08/2025	03:44	-1.024526	-1.002583	-1.014799	-1.015049	-1.001272	-1	.030986	-1.000341	-1.018797	-1.022591	-1.004384	-1.003638	-1.006893	-1	.018057	-1.012431	-1.005351	-0.99158	-1.030986
19/08/2025	04:34	-1.033029	-1.005073	-1.017759	-1.018008	-1.002824	-1	.033785	-1.002045	-1.021123	-1.023371	-1.009204	-1.004571	-1.011084	-1	.025671	-1.014924	-1.036616	-0.9952947	-1.036616
19/08/2025	05:24	-1.036383	-1.013166	-1.021654	-1.025642	-1.007944	-1	.039074	-1.009172	-1.02438	-1.029612	-1.014956	-1.010012	-1.018691	-1.	029245	-1.023648	-1.018417	-1.003962	-1.039074
19/08/2025	06:14	-1.029284	-1.006474	-1.017136	-1.017697	-1.002203	-1	.034719	-1.00344	-1.020347	-1.025711	-1.007649	-1.005193	-1.013413	-1.	024428	-1.021	-1.01204	-0.992973	-1.034719
19/08/2025	07:04	-1.030766	-1.004607	-1.017915	-1.017074	-1.002048	-1	.033785	-1.002975	-1.020658	-1.024931	-1.007338	-1.005193	-1.009377	-1	.035927	-1.018663	-1.025106	-0.9985451	-1.035927
19/08/2025	07:54	-1.035291	-1.012855	-1.023367	-1.022215	-1.007324	-1	.037519	-1.005454	-1.024845	-1.029612	-1.008271	-1.008613	-1.013102	-1	.032819	-1.025673	-1.023706	-1.000402	-1.037519
19/08/2025	08:44	-1.038879	-1.020792	-1.027106	-1.028446	-1.017875	-1	.044985	-1.015679	-1.029653	-1.043029	-1.02615	-1.022761	-1.028937	-1.	033596	-1.032372	-1.017795	-1.001022	-1.044985
19/08/2025	10:24	-1.033497	-1.008653	-1.019317	-1.018476	-1.004841	-1	.033785	-1.00282	-1.023139	-1.029144	-1.008893	-1.007058	-1.011705	-1.	024584	-1.016638	-1.009706	-0.9946756	-1.033785
19/08/2025	11:14	-1.036149	-1.014567	-1.025237	-1.025174	-1.011358	-1	.040941	-1.013045	-1.028567	-1.042249	-1.014646	-1.024005	-1.029403	-1	.037326	-1.030502	-1.009551	-0.9965329	-1.042249
19/08/2025	12:04	-1.04824	-1.031219	-1.034116	-1.036235	-1.03246	-1.0	47163	-1.023426	-1.039268	-1.042717	-1.026772	-1.026182	-1.028316	-1.0	32509	-1.022713	-1.011884	-0.9980807	-1.04824
19/08/2025	12:54	-1.033263	-1.008186	-1.019161	-1.020968	-1.006393	-1	.037052	-1.004369	-1.025	-1.027272	-1.010759	-1.006281	-1.01481	-1.025	05	-1.01617	-1.015617	-0.9985451	-1.037052
19/08/2025	13:44	-1.029986	-1.007252	-1.018227	-1.018943	-1.006238	-1	.035497	-1.00344	-1.020813	-1.026179	-1.008116	-1.007214	-1.011239	-1.	022408	-1.016793	-1.011884	-0.9949851	-1.035497
19/08/2025	14:34	-1.031702	-1.010676	-1.021654	-1.022059	-1.006393	-1	.037363	-1.005918	-1.028412	-1.031016	-1.016822	-1.014677	-1.020399	-1	.043231	-1.042653	-1.019039	-1.002415	-1.043231
19/08/2025	15:24	-1.030142	-1.006474	-1.017292	-1.017385	-1.002824	-1	.035185	-1.00282	-1.021123	-1.027272	-1.007183	-1.005504	-1.011395	-1.	022874	-1.016014	-1.013751	-0.9956043	-1.035185
19/08/2025	16:14	-1.036071	-1.01161	-1.022588	-1.026265	-1.008565	-1.	038919	-1.019862	-1.03477	-1.036165	-1.017133	-1.022139	-1.019001	-1.0	28002	-1.022246	-1.020128	-0.9968425	-1.038919
19/08/2025	17:04	-1.03217	-1.006318	-1.017448	-1.018476	-1.002824	-1.	033785	-1.00282	-1.020502	-1.02852	-1.006872	-1.006592	-1.010929	-1.02	1476	-1.017105	-1.013751	-0.9934373	-1.033785
19/08/2025	17:54	-1.033029	-1.007097	-1.01698	-1.020813	-1.004376	-1.	03503	-1.004679	-1.024225	-1.026179	-1.009981	-1.005504	-1.01155	-1.02	6914	-1.016949	-1.013906	-0.994366	-1.03503
19/08/2025	18:44	-1.037475	-1.009431	-1.026795	-1.022215	-1.004686	-1	.040007	-1.01413	-1.027947	-1.029456	-1.011381	-1.010168	-1.01512	-1.0	35306	-1.01804	-1.019506	-1.000093	-1.040007
19/08/2025	19:34	-1.029986	-1.007563	-1.018382	-1.020345	-1.002824	-1	.036119	-1.002975	-1.021898	-1.025555	-1.006561	-1.007525	-1.010618	-1	.025361	-1.016326	-1.014839	-0.9949851	-1.036119
19/08/2025	20:24	-1.028348	-1.007875	-1.017292	-1.017385	-1.0036	-1.0	33008	-1.002355	-1.021123	-1.025399	-1.006405	-1.006126	-1.009842	-1.0	21476	-1.015391	-1.013751	-0.9954495	-1.033008
19/08/2025	21:14	-1.028972	-1.00554	-1.018071	-1.01723	-1.003755	-1.0	33785	-1.00282	-1.020192	-1.025243	-1.006095	-1.005504	-1.010463	-1.02	1165	-1.01508	-1.009551	-0.9928182	-1.033785
19/08/2025	22:04	-1.02788	-1.005229	-1.017603	-1.016918	-1.001583	-1.	032852	-1.002665	-1.019882	-1.023839	-1.006405	-1.004882	-1.008756	-1.	022097	-1.01508	-1.010017	-0.994366	-1.032852
19/08/2025	22:54	-1.027256	-1.004762	-1.016201	-1.016139	-1.001738	-1	.034252	-1.000961	-1.020813	-1.024307	-1.007183	-1.004571	-1.009066	-1	.020543	-1.017417	-1.007684	-0.9937469	-1.034252
19/08/2025	23:44	-1.027412	-1.004451	-1.01698	-1.016918	-1.001272	-1.	032852	-1.000031	-1.019882	-1.025399	-1.005939	-1.005348	-1.009532	-1.	02132	-1.012587	-1.009084	-0.9920443	-1.032852
20/08/2025	00:34	-1.027646	-1.005696	-1.016513	-1.017541	-1.001893	-1	.033008	-1.00189	-1.020502	-1.024931	-1.007027	-1.004571	-1.0086	-1.02	0232	-1.013055	-1.013284	-0.9945208	-1.033008
20/08/2025	01:24	-1.027958	-1.005073	-1.016046	-1.017697	-1.001428	-1	.033008	-1.001116	-1.019572	-1.023527	-1.005317	-1.005348	-1.008445	-1	.026759	-1.016638	-1.014217	-0.9926634	-1.033008
20/08/2025	02:14	-1.025774	-1.002739	-1.014488	-1.01536	-1.000186	-1.	032074	-0.9992563	-1.018331	-1.022903	-1.003762	-1.003172	-1.00829	-1.	020077	-1.012276	-1.005506	-0.9920443	-1.032074
20/08/2025	03:04	-1.044652	-1.016279	-1.029443	-1.02424	-1.009496	-1.	038763	-1.020327	-1.025931	-1.033824	-1.013402	-1.014521	-1.028005	-1.	028002	-1.0291	-1.03755	-1.004427	-1.044652
20/08/2025	03:54	-1.032092	-1.006941	-1.018694	-1.018164	-1.002514	-1	.033941	-1.00313	-1.024069	-1.0293	-1.005784	-1.006592	-1.012481	-1.02	2563	-1.014612	-1.021528	-0.9962234	-1.033941
20/08/2025	04:44	-1.028972	-1.006318	-1.020563	-1.018787	-1.007479	-1	.036741	-1.005144	-1.023449	-1.026804	-1.00967	-1.00908	-1.013879	-1.0	21631	-1.014768	-1.016551	-0.9939017	-1.036741
20/08/2025	05:34	-1.033653	-1.013944	-1.022433	-1.03125	-1.007013	-1.	047318	-1.009637	-1.031824	-1.030548	-1.012935	-1.012189	-1.01512	-1.0	409	-1.025673	-1.018573	-0.9982355	-1.047318
20/08/2025	06:24	-1.033575	-1.016123	-1.020875	-1.02128	-1.007789	-1.	036274	-1.012271	-1.023139	-1.028364	-1.014024	-1.012345	-1.018691	-1.	031887	-1.027231	-1.014528	-1.002569	-1.036274
20/08/2025	07:14	-1.031312	-1.008342	-1.017759	-1.018164	-1.003755	-1	.035185	-1.004679	-1.021743	-1.02696	-1.007338	-1.006126	-1.010774	-1.	023962	-1.022402	-1.019973	-0.9949851	-1.035185
20/08/2025	08:04	-1.031234	-1.008186	-1.018227	-1.018008	-1.002824	-1	.034719	-1.004214	-1.022208	-1.027584	-1.008116	-1.007991	-1.011239	-1	.025361	-1.015547	-1.016551	-0.9959138	-1.034719
20/08/2025	08:54	-1.031624	-1.011921	-1.021498	-1.020657	-1.00841	-1.	038452	-1.014595	-1.027171	-1.031328	-1.013402	-1.012811	-1.017449	-1.	033441	-1.021778	-1.015462	-0.9974616	-1.038452
20/08/2025	09:44	-1.029752	-1.008186	-1.018382	-1.018632	-1.002824	-1	.034874	-1.003594	-1.021433	-1.027272	-1.007338	-1.00597	-1.012481	-1.	025671	-1.018507	-1.014217	-0.9939017	-1.034874
20/08/2025	10:34	-1.028738	-1.007252	-1.016825	-1.017697	-1.002979	-1	.033319	-1.002045	-1.020968	-1.026023	-1.007338	-1.005815	-1.010929	-1	.023651	-1.016793	-1.010173	-0.9946756	-1.033319
20/08/2025	11:24	-1.038333	-1.022971	-1.024458	-1.030783	-1.016013	-1	.046852	-1.016764	-1.030893	-1.039129	-1.02102	-1.018563	-1.026919	-1.	024273	-1.018195	-1.017328	-0.9990094	-1.046852
20/08/2025	12:14	-1.033107	-1.006785	-1.019629	-1.02128	-1.005151	-1.	036741	-1.004059	-1.021743	-1.029768	-1.008582	-1.010634	-1.0145	-1.02	334	-1.015859	-1.013128	-0.997926	-1.036741
20/08/2025	13:04	-1.03178	-1.011921	-1.020719	-1.020657	-1.004531	-1.	040163	-1.013355	-1.028722	-1.033356	-1.019465	-1.027581	-1.031886	-1.	02909	-1.023648	-1.021839	-0.9976164	-1.040163
20/08/2025	13:54	-1.031858	-1.018457	-1.025548	-1.02424	-1.008255	-1.	037519	-1.01444	-1.034926	-1.038661	-1.020864	-1.028047	-1.026453	-1.0	31421	-1.037357	-1.019039	-1.001022	-1.038661
20/08/2025	14:44	-1.038021	-1.013944	-1.023367	-1.028913	-1.010893	-1	.041252	-1.014285	-1.030118	-1.040689	-1.023974	-1.022139	-1.025522	-1	.028158	-1.032995	-1.019039	-1.000712	-1.041252
20/08/2025	15:34	-1.02944	-1.007875	-1.017292	-1.018787	-1.003134	-1.	034563	-1.002665	-1.021278	-1.026023	-1.006405	-1.007058	-1.010618	-1.	022563	-1.016326	-1.012506	-0.9962234	-1.034563
20/08/2025	16:24	-1.029674	-1.007719	-1.017759	-1.018632	-1.003289	-1	.034408	-1.003594	-1.021588	-1.028208	-1.007027	-1.006748	-1.012171	-1	.022563	-1.016326	-1.010795	-0.994366	-1.034408
20/08/2025	17:14	-1.032327	-1.006941	-1.018071	-1.018787	-1.00422	-1.	03363	-1.002975	-1.021743	-1.026492	-1.007183	-1.007369	-1.011084	-1.0	2303	-1.017728	-1.012973	-0.9945208	-1.03363
20/08/2025	18:04	-1.037709	-1.015812	-1.025393	-1.0272	-1.009806	-1.0	38763	-1.01351	-1.029963	-1.03476	-1.020087	-1.017942	-1.017915	-1.026	759	-1.022557	-1.015151	-0.9968425	-1.038763
20/08/2025	18:54	-1.02905	-1.007875	-1.017448	-1.018476	-1.003289	-1.	034097	-1.003285	-1.021743	-1.025711	-1.006561	-1.006126	-1.010929	-1.	024273	-1.01804	-1.012506	-0.9959138	-1.034097
20/08/2025	19:04	-1.029362	-1.007252	-1.01885	-1.018164	-1.005927	-1.	035497	-1.004059	-1.022519	-1.026023	-1.007649	-1.006437	-1.01155	-1.0	23962	-1.01804	-1.010795	-0.994366	-1.035497
20/08/2025	19:44	-1.029908	-1.008186	-1.017915	-1.01832	-1.004065	-1.	034097	-1.00313	-1.022053	-1.024931	-1.006716	-1.00597	-1.011084	-1.02	4428	-1.015547	-1.01795	-0.997926	-1.034097
20/08/2025	20:34	-1.031468	-1.012855	-1.022588	-1.02237	-1.00841	-1.0	40007	-1.013975	-1.028877	-1.031328	-1.012469	-1.014832	-1.017139	-1.0	26914	-1.032995	-1.020906	-0.997926	-1.040007
20/08/2025	21:24	-1.028972	-1.006318	-1.016513	-1.018008	-1.002514	-1	.033319	-1.001425	-1.020347	-1.024931	-1.005939	-1.005037	-1.012326	-1	.021476	-1.013366	-1.011884	-0.9937469	-1.033319
20/08/2025	22:14	-1.02905	-1.006318	-1.017136	-1.017541	-1.003134	-1.	034408	-1.00282	-1.020192	-1.024775	-1.00796	-1.006592	-1.01155	-1.021	32	-1.013678	-1.011728	-0.992973	-1.034408
20/08/2025	23:04	-1.027724	-1.005696	-1.016513	-1.017541	-1.001583	-1	.033941	-1.002665	-1.020658	-1.024775	-1.007027	-1.005037	-1.009998	-1	.020543	-1.013366	-1.011262	-0.9931278	-1.033941
20/08/2025	23:54	-1.029206	-1.007408	-1.018694	-1.017697	-1.004841	-1	.034252	-1.002045	-1.020813	-1.027116	-1.007183	-1.005193	-1.010774	-1	.020543	-1.014457	-1.00924	-0.9942112	-1.034252
21/08/2025	00:44	-1.02749	-1.006163	-1.016513	-1.016918	-1.002979	-1.	034719	-1.00158	-1.020192	-1.024775	-1.00625	-1.005193	-1.009842	-1.02	3807	-1.016014	-1.014373	-0.9932826	-1.034719
21/08/2025	01:34	-1.030376	-1.016746	-1.022433	-1.024551	-1.009341	-1	.041407	-1.007778	-1.025775	-1.037101	-1.011847	-1.010012	-1.019001	-1	.029867	-1.033774	-1.010173	-0.995759	-1.041407
21/08/2025	02:24	-1.02593	-1.003362	-1.015111	-1.016139	-1.000497	-1.	032074	-1.001735	-1.020037	-1.023215	-1.005939	-1.004415	-1.009221	-1.	02132	-1.011653	-1.010951	-0.9914252	-1.032074
21/08/2025	03:14	-1.024994	-1.004607	-1.016201	-1.015983	-1.001272	-1	.032386	-1.000651	-1.019727	-1.023683	-1.00625	-1.004415	-1.008911	-1.	018989	-1.013366	-1.004729	-0.9926634	-1.032386
21/08/2025	04:04	-1.032639	-1.013944	-1.028041	-1.020657	-1.009341	-1	.038452	-1.007468	-1.024845	-1.026335	-1.011381	-1.008769	-1.01807	-1.	027225	-1.019909	-1.017484	-0.9960686	-1.038452
21/08/2025	04:54	-1.039815	-1.02904	-1.029443	-1.03125	-1.01291	-1.04	9029	-1.0132	-1.033685	-1.031796	-1.018221	-1.015143	-1.02428	-1.04416	3	-1.038603	-1.016706	-1.002569	-1.049029
21/08/2025	05:44	-1.052921	-1.010676	-1.020252	-1.021903	-1.006548	-1	.039385	-1.005764	-1.02469	-1.031328	-1.011381	-1.00908	-1.015586	-1.0	28624	-1.018663	-1.022617	-0.9997833	-1.052921
21/08/2025	06:34	-1.033029	-1.015189	-1.020719	-1.023149	-1.00841	-1.	038141	-1.005918	-1.024535	-1.029924	-1.012624	-1.011101	-1.014034	-1.	035617	-1.021623	-1.018884	-0.9999381	-1.038141
21/08/2025	07:24	-1.029284	-1.010054	-1.019629	-1.019411	-1.005772	-1	.034874	-1.003594	-1.022208	-1.027584	-1.007183	-1.007369	-1.013258	-1	.030022	-1.019753	-1.015462	-0.9976164	-1.034874
21/08/2025	08:14	-1.031702	-1.010209	-1.020719	-1.024084	-1.006858	-1	.038296	-1.007158	-1.023604	-1.032108	-1.012469	-1.009235	-1.015431	-1	.02707	-1.022869	-1.023084	-0.9969973	-1.038296
21/08/2025	09:04	-1.031702	-1.020325	-1.022588	-1.021436	-1.008875	-1	.039696	-1.007623	-1.027792	-1.036321	-1.012935	-1.010634	-1.019933	-1	.031576	-1.037045	-1.016395	-0.9965329	-1.039696
21/08/2025	09:54	-1.030922	-1.006318	-1.017915	-1.020345	-1.00422	-1.	034563	-1.003285	-1.021898	-1.030548	-1.007338	-1.006748	-1.011395	-1.	022097	-1.020376	-1.016706	-0.9960686	-1.034563
21/08/2025	10:44	-1.035915	-1.010209	-1.026327	-1.0272	-1.010272	-1.0	47474	-1.01351	-1.024535	-1.03164	-1.014956	-1.010012	-1.020554	-1.025	516	-1.022557	-1.01344	-0.9956043	-1.047474
21/08/2025	11:34	-1.034277	-1.00912	-1.018538	-1.020345	-1.00391	-1.0	35497	-1.010566	-1.022984	-1.027896	-1.008738	-1.009701	-1.013879	-1.0	21942	-1.020065	-1.012506	-0.9949851	-1.035497
