17/08/2025	21:44	-0.9987831	-0.9871763	-0.998598	-1.000405	-0.9784633	-1.013875	-0.9820588	-0.9992556	-1.004805	-0.9880597	-0.9866915	-0.9924553	-0.9987879	-0.9907777	-0.9789074	-0.9736256	-0.9736256
17/08/2025	22:34	-0.9998752	-0.9871763	-0.9965728	-0.9993146	-0.9792391	-1.014497	-0.9383676	-1.000496	-1.004025	-0.9888371	-0.987158	-0.9919896	-0.9995649	-0.98626	-0.9775075	-0.9734708	-0.9383676
17/08/2025	23:24	-0.9990951	-0.9853088	-0.9957939	-0.9994703	-0.9786184	-1.01232	-0.9817489	-0.9992556	-1.004805	-0.989148	-0.9860697	-0.9898162	-1.000186	-0.9879736	-0.9809296	-0.9736256	-0.9736256
18/08/2025	00:14	-1.001981	-0.9860869	-0.9989095	-1.000405	-0.9787736	-1.014031	-0.9834531	-0.9998759	-1.004805	-0.9888371	-0.9860697	-0.9927658	-0.9981663	-0.9873504	-0.9806185	-0.9743995	-0.9743995
18/08/2025	01:04	-1.001903	-0.9873319	-0.9981306	-0.9997819	-0.9806356	-1.013408	-0.983763	-1.000031	-1.005117	-0.9903918	-0.9863806	-0.9926105	-0.9984771	-0.9868831	-0.9827962	-0.9748638	-0.9748638
18/08/2025	01:54	-0.9959748	-0.9884213	-0.9995327	-1.001028	-0.9806356	-1.014497	-0.9842278	-1.000496	-1.004337	-0.9899254	-0.9870025	-0.9923	-0.9987879	-0.9909334	-0.9798407	-0.9753281	-0.9753281
18/08/2025	02:44	-0.9975349	-0.9759711	-0.990653	-0.993239	-0.9733429	-1.005475	-0.9761713	-0.9956886	-0.9971605	-0.9804415	-0.9821828	-0.9865561	-0.9916397	-0.982677	-0.9785963	-0.971923	-0.971923
18/08/2025	03:34	-0.9950387	-0.9759711	-0.9934571	-0.9943295	-0.9741187	-1.007964	-0.9788052	-0.9942928	-0.9962244	-0.9866604	-0.975342	-0.9825199	-0.9891534	-0.9708375	-0.9770408	-0.9696013	-0.9696013
18/08/2025	04:24	-0.9962868	-0.9814181	-0.9956381	-0.9937064	-0.9708602	-1.007498	-0.9740022	-0.9930521	-1.001841	-0.9833955	-0.9784515	-0.988419	-0.9950584	-0.9854811	-0.9785963	-0.9709943	-0.9708602
18/08/2025	05:14	-0.9948047	-0.9745705	-0.9850449	-0.9898118	-0.9665156	-1.003609	-0.965326	-0.9849876	-0.9895157	-0.9756219	-0.9711443	-0.9817437	-0.9953692	-0.9787824	-0.977663	-0.9674344	-0.965326
18/08/2025	06:04	-0.9999532	-0.9870207	-0.9956381	-0.9977567	-0.9793942	-1.01232	-0.9823686	-0.99817	-1.005429	-0.9888371	-0.9852923	-0.9924553	-0.9961462	-0.9864158	-0.9733076	-0.9740899	-0.9733076
18/08/2025	06:54	-0.9960528	-0.9837525	-0.996417	-0.9963547	-0.9793942	-1.010453	-0.9789601	-0.9977047	-1.003869	-0.9877488	-0.9840485	-0.9910581	-0.9908628	-0.9875062	-0.9684856	-0.9726969	-0.9684856
18/08/2025	07:44	-0.9990171	-0.984375	-0.9971959	-0.9980683	-0.9781529	-1.010764	-0.9783404	-0.9983251	-1.002309	-0.9875933	-0.9840485	-0.9854694	-0.9917951	-0.9857926	-0.9753298	-0.9708395	-0.9708395
18/08/2025	08:34	-0.9889541	-0.9716135	-0.9901857	-0.9941737	-0.9728774	-1.005475	-0.9705937	-0.9842122	-0.9984086	-0.9824627	-0.9809391	0.9860904	-0.9860455	-0.9759783	-0.963508	-0.9604693	-0.9604693
18/08/2025	09:24	-0.9912943	-0.975193	-0.9945476	-0.9933948	-0.9651192	-1.00952	-0.976946	-0.9935174	-0.9948203	-0.9818408	-0.9806281	-0.9864009	-0.9945922	-0.9848579	-0.9781297	-0.9660414	-0.9651192
18/08/2025	10:14	-1.001279	-0.9851531	-0.997819	-0.9988472	-0.9789287	-1.013097	-0.981439	-0.9980149	-1.003245	-0.9885261	-0.9851368	-0.9904372	-0.996457	-0.9873504	-0.9784408	-0.9728517	-0.9728517
18/08/2025	11:04	-1.001747	-0.9853088	-0.9968843	-0.9994703	-0.9772219	-1.013253	-0.9794249	-0.9983251	-1.004025	-0.9883706	-0.9851368	-0.9918343	-0.9981663	-0.9829885	-0.983885	-0.9740899	-0.9740899
18/08/2025	11:14	-0.9994071	-0.9849975	-0.996417	-0.999003	-0.9779978	-1.012475	-0.981594	-0.9963089	-1.001841	-0.9866604	-0.9846704	-0.9902819	-0.9973894	-0.987662	-0.9796852	-0.9728517	-0.9728517
18/08/2025	11:54	-0.9969889	-0.9812625	-0.9922109	-0.9935506	-0.9727222	-1.009209	-0.979115	-0.9901055	-0.9952883	-0.9837065	-0.9789179	-0.9840723	-0.9963016	-0.9854811	-0.9809296	-0.9689822	-0.9689822
18/08/2025	12:44	-0.9995632	-0.98562	-0.9961054	-0.9991588	-0.9781529	-1.011697	-0.9822137	-0.9984801	-1.003089	-0.9879042	-0.9848259	-0.98904	-0.9966124	-0.9887525	-0.9734632	-0.9740899	-0.9734632
18/08/2025	13:34	-0.9926204	-0.9680341	-0.9917435	-0.9873193	-0.9665156	-1.005631	-0.9691993	-0.9891749	-0.9938842	-0.9767102	-0.969745	-0.9750683	-0.9837146	-0.9728627	-0.9747076	-0.9657318	-0.9657318
18/08/2025	14:24	-0.9946487	-0.984375	-0.995015	-0.9972894	-0.9761358	-1.011853	-0.9806644	-0.9916563	-1.002153	-0.9879042	-0.9806281	-0.9864009	-0.9969232	-0.9879736	-0.9729965	-0.9730064	-0.9729965
18/08/2025	15:14	-1.000187	-0.9848419	-0.9971959	-0.9979125	-0.9770668	-1.012008	-0.9801996	-0.9978598	-1.003557	-0.9877488	-0.9837376	-0.98904	-0.9970786	-0.9861042	-0.9729965	-0.9686726	-0.9686726
18/08/2025	16:04	-0.9991731	-0.9846863	-0.9968843	-0.9983799	-0.9772219	-1.012164	-0.9820588	-0.9984801	-1.003401	-0.986505	-0.9846704	-0.9905924	-0.9939707	-0.98626	-0.9785963	-0.9737803	-0.9737803
18/08/2025	16:54	-0.9987051	-0.9840637	-0.9968843	-0.9979125	-0.9770668	-1.011853	-0.9817489	-0.9983251	-1.000593	-0.9879042	-0.9852923	-0.9899714	-0.9945922	-0.9856368	-0.9733076	-0.9725421	-0.9725421
18/08/2025	17:44	-0.9915283	-0.9705242	-0.987849	-0.9899676	-0.9644985	-1.002675	-0.9642414	-0.9845223	-0.9937282	-0.977643	-0.9720771	-0.9770864	-0.9826268	-0.9759783	-0.9770408	-0.9691369	-0.9642414
18/08/2025	18:34	-0.9968329	-0.9837525	-0.9962612	-0.9958873	-0.9770668	-1.011542	-0.9797348	-0.9986352	-1.001529	-0.9883706	-0.9818719	-0.989661	-0.9955246	-0.9843906	-0.9739298	-0.971923	-0.971923
18/08/2025	19:24	-0.9940246	-0.9826631	-0.9934571	-0.9935506	-0.9750497	-1.005631	-0.976946	-0.9961538	-1.000437	-0.9837065	-0.984204	-0.9873323	-0.9970786	-0.9889083	-0.974552	-0.9696013	-0.9696013
18/08/2025	20:14	-0.9905142	-0.9759711	-0.9920551	-0.9933948	-0.9724119	-1.009053	-0.976946	-0.9966191	-0.9968485	-0.9802861	-0.9818719	-0.9826751	-0.9879102	-0.9781593	-0.9773519	-0.9658866	-0.9658866
18/08/2025	21:04	-0.9958188	-0.9769049	-0.9884721	-0.9913696	-0.9764461	-1.005631	-0.9788052	-0.9949132	-0.9907639	-0.9826182	-0.9751866	0.9856247	-0.9868225	-0.9848579	-0.9789074	-0.9714586	-0.9714586
18/08/2025	21:54	-1.001123	-0.9857756	-0.997819	-0.9994703	-0.9787736	-1.012475	-0.9836081	-0.9991005	-1.005117	-0.989148	-0.9857587	-0.9912134	-0.9992541	-0.9859484	-0.9784408	-0.9714586	-0.9714586
18/08/2025	22:44	-1.001357	-0.9865538	-0.998598	-0.9996261	-0.9797046	-1.012942	-0.9839179	-0.9991005	-1.005585	-0.9893035	-0.9859142	-0.9915238	-0.9986325	-0.9901545	-0.982174	-0.974709	-0.974709
18/08/2025	23:34	-0.998159	-0.984375	-0.9982864	-1.000405	-0.9793942	-1.013097	-0.9826785	-0.9997208	-1.004493	-0.9886816	-0.9856032	-0.9909029	-0.9995649	-0.987662	-0.9739298	-0.974709	-0.9739298
19/08/2025	00:24	-0.9974569	-0.9719248	-0.9915877	-0.9935506	-0.9733429	-1.007809	-0.9701289	-0.9918114	-0.9895157	-0.9788868	-0.9702114	0.9725845	-0.9874441	-0.9632041	-0.9785963	-0.9722325	-0.9632041
19/08/2025	01:14	-0.998003	-0.984375	-0.9984422	-1.000405	-0.9804804	-1.013408	-0.9829883	-0.9998759	-1.004961	-0.9902363	-0.9862251	-0.9930763	-0.9990987	-0.989843	-0.9824851	-0.9739351	-0.9739351
19/08/2025	02:04	-0.9971449	-0.9867094	-0.9989095	-1.000717	-0.9793942	-1.012475	-0.9832982	-1.000496	-1.003869	-0.9886816	-0.9862251	-0.9924553	-1.000031	-0.991245	-0.9751742	-0.976102	-0.9751742
19/08/2025	02:54	-1.000343	-0.9882657	-0.9987537	-1.001651	-0.9803252	-1.013875	-0.983763	-0.9995658	-1.00699	-0.9900808	-0.9876244	-0.9938525	-0.9989433	-0.9917124	-0.9799963	-0.9751734	-0.9751734
19/08/2025	03:44	-1.003932	-0.9881101	-0.9993769	-1.001807	-0.9812562	-1.013408	-0.9836081	-1.001272	-1.00699	-0.9910137	-0.9880908	-0.9941629	-0.9981663	-0.9909334	-0.9813962	-0.9742447	-0.9742447
19/08/2025	04:34	-0.998237	-0.9865538	-0.9948592	-0.9991588	-0.9798597	-1.013097	-0.9812841	-0.9970844	-1.005429	-0.9877488	-0.9866915	-0.9916791	-0.9980109	-0.9910892	-0.9720632	-0.9736256	-0.9720632
19/08/2025	05:24	-0.9901242	-0.9779943	-0.9909646	-0.9915254	-0.9733429	-1.00532	-0.974467	-0.9938275	-1.001061	-0.9846393	-0.9795398	-0.9842275	-0.9910182	-0.9812749	-0.9695744	-0.9657318	-0.9657318
19/08/2025	06:14	-1.001981	-0.9848419	-0.997819	-0.9979125	-0.9775323	-1.011542	-0.9829883	-0.9994107	-1.003869	-0.9889925	-0.9860697	-0.9891952	-0.9936599	-0.9797171	-0.979063	-0.974709	-0.974709
19/08/2025	07:04	-0.9956628	-0.9854644	-0.9937687	-0.9985356	-0.9795494	-1.011542	-0.9820588	-0.9977047	-1.004181	-0.9880597	-0.9849813	-0.9912134	-0.9939707	-0.984079	-0.9722188	-0.9734708	-0.9722188
19/08/2025	07:54	-0.9947267	-0.9770605	-0.9901857	-0.991837	-0.9736532	-1.00672	-0.9778756	-0.9958437	-1.001061	-0.9840174	-0.9829602	-0.9887295	-0.9844915	-0.9812749	-0.9460864	-0.9649579	-0.9460864
19/08/2025	08:44	-0.9916843	-0.9706798	-0.989251	-0.9879424	-0.9612401	-0.9995645	-0.9709036	-0.9891749	-0.9865514	-0.9711132	-0.9666356	0.9744473	-0.9854239	-0.9762899	-0.9706633	-0.9632553	-0.9612401
19/08/2025	10:24	-0.9991731	-0.9835969	-0.996417	-0.9983799	-0.9748945	-1.011697	-0.9784953	-0.9989454	-1.002309	-0.9875933	-0.9848259	-0.9891952	-0.9959908	-0.9878178	-0.9820184	-0.9728517	-0.9728517
19/08/2025	11:14	-0.9941026	-0.9755042	-0.987849	-0.9905907	-0.9679121	-1.002364	-0.9718332	-0.9936725	-0.9902958	-0.9799751	-0.9740983	-0.9789493	-0.9903966	-0.966164	-0.9826406	-0.97053	-0.966164
19/08/2025	12:04	-0.9825574	-0.9607196	-0.978502	-0.9795302	-0.947896	-0.9981645	-0.9588188	-0.9778536	-0.9874875	-0.9695585	-0.9618159	-0.9753788	-0.9865117	-0.9795613	-0.977663	-0.9702204	-0.947896
19/08/2025	12:54	-0.9912163	-0.9828187	-0.9951707	-0.9937064	-0.972567	-1.008275	-0.9797348	-0.9969293	-1.001529	-0.9868159	-0.9832711	-0.9887295	-0.99568	-0.9873504	-0.9775075	-0.9722325	-0.9722325
19/08/2025	13:44	-0.9994071	-0.9848419	-0.9965728	-0.9976009	-0.9758255	-1.010764	-0.97927	-0.9973945	-1.002621	-0.9871269	-0.9840485	-0.9899714	-0.9977001	-0.9890641	-0.9706633	-0.973316	-0.9706633
19/08/2025	14:34	-0.9903582	-0.9828187	-0.9940803	-0.9921486	-0.9731877	-1.006253	-0.9726078	-0.9930521	-0.9965364	-0.9767102	-0.9764303	0.9822094	-0.9785865	-0.9604	-0.9756409	-0.9654222	-0.9604
19/08/2025	15:24	-0.9969109	-0.984375	-0.9970401	-0.9983799	-0.9781529	-1.011075	-0.981594	-0.9983251	-1.002309	-0.9871269	-0.9843595	-0.9901267	-0.9980109	-0.9889083	-0.980774	-0.971923	-0.971923
19/08/2025	16:14	-0.9958188	-0.9806399	-0.9909646	-0.9929275	-0.9728774	-1.008897	-0.9612977	-0.9865385	-0.9945082	-0.9771766	-0.97301	-0.9714978	-0.9916397	-0.9773804	-0.9779741	-0.9680535	-0.9612977
19/08/2025	17:04	-0.9985491	-0.9853088	-0.9967286	-0.9994703	-0.9781529	-1.012008	-0.981594	-0.9977047	-1.002621	-0.9872823	-0.9852923	-0.9901267	-0.9973894	-0.9878178	-0.9737743	-0.9708395	-0.9708395
19/08/2025	17:54	-0.9999532	-0.9837525	-0.9971959	-0.9972894	-0.9773771	-1.010453	-0.9803545	-0.9941377	-1.002777	-0.9860386	-0.9845149	-0.9882638	-0.9917951	-0.9811191	-0.9733076	-0.9713039	-0.9713039
19/08/2025	18:44	-0.9958968	-0.9801731	-0.9934571	-0.9946411	-0.9741187	-1.007653	-0.9710585	-0.9944479	-0.9988767	-0.9826182	-0.9776741	0.9873323	-0.983093	-0.9829885	-0.9740854	-0.9686726	-0.9686726
19/08/2025	19:34	-0.9994851	-0.9846863	-0.9948592	-0.9985356	-0.9779978	-1.010764	-0.9803545	-0.9980149	-1.002153	-0.9868159	-0.9851368	-0.9899714	-0.9978555	-0.9882851	-0.9736187	-0.9726969	-0.9726969
19/08/2025	20:24	-0.998315	-0.9853088	-0.9971959	-0.9999377	-0.9761358	-1.009053	-0.9829883	-0.9984801	-1.003089	-0.9880597	-0.9849813	-0.9910581	-0.9981663	-0.9899988	-0.9793741	-0.9728517	-0.9728517
19/08/2025	21:14	-1.000109	-0.9859313	-0.9970401	-0.9996261	-0.976291	-1.012942	-0.9831433	-0.9963089	-1.004337	-0.9882152	-0.9856032	-0.9916791	-0.9977001	-0.9895314	-0.9789074	-0.9730064	-0.9730064
19/08/2025	22:04	-1.001123	-0.9867094	-0.9967286	-0.9997819	-0.9798597	-1.014031	-0.9825235	-0.9991005	-1.005429	-0.9889925	-0.9848259	-0.9919896	-0.9928829	-0.9895314	-0.9793741	-0.9716134	-0.9716134
19/08/2025	22:54	-1.001279	-0.9867094	-0.9979748	-1.000093	-0.9795494	-1.012786	-0.9836081	-0.9997208	-1.004337	-0.9897699	-0.9859142	-0.9926105	-0.996457	-0.989843	-0.9817073	-0.971923	-0.971923
19/08/2025	23:44	-1.002527	-0.9853088	-0.996417	-0.9979125	-0.9803252	-1.013097	-0.9836081	-0.9997208	-1.006053	-0.9893035	-0.9862251	-0.9921448	-0.9994095	-0.9899988	-0.9815518	-0.9740899	-0.9740899
20/08/2025	00:34	-1.002761	-0.9851531	-0.9976633	-1.000405	-0.9800149	-1.013564	-0.983763	-0.9997208	-1.004805	-0.989459	-0.9866915	-0.9926105	-0.996457	-0.9901545	-0.9799963	-0.9725421	-0.9725421
20/08/2025	01:24	-1.001435	-0.9860869	-0.9976633	-0.9993146	-0.9793942	-1.013097	-0.9808193	-0.9998759	-1.005429	-0.9902363	-0.9857587	-0.9924553	-1.000963	-0.9917124	-0.9751742	-0.9742447	-0.9742447
20/08/2025	02:14	-1.003152	-0.9887326	-1	-1.00134	-0.9809459	-1.015275	-0.9854673	-1.000806	-1.005273	-0.9903918	-0.9879353	-0.9936972	-1.002207	-0.9937375	-0.9840406	-0.9754829	-0.9754829
20/08/2025	03:04	-0.988174	-0.9762824	-0.9867585	-0.9887213	-0.9722567	-1.006098	-0.9682697	-0.9894851	-0.9937282	-0.9788868	-0.9745647	-0.9825199	-0.9903966	-0.9772246	-0.9715966	-0.9654222	-0.9654222
20/08/2025	03:54	-1.002683	-0.9849975	-0.9947034	-0.9991588	-0.9779978	-1.011542	-0.9840729	-0.9972395	-1.000437	-0.9874378	-0.9828047	-0.9924553	-0.9969232	-0.9895314	-0.9762631	-0.9722325	-0.9722325
20/08/2025	04:44	-0.9907483	-0.9835969	-0.9965728	-0.9974452	-0.9741187	-1.011075	-0.9794249	-0.9983251	-1.003713	-0.9838619	-0.9828047	-0.9902819	-0.997234	-0.9899988	-0.9824851	-0.9717682	-0.9717682
20/08/2025	05:34	-0.9915283	-0.9779943	-0.9926782	-0.9879424	-0.9742738	-0.9992534	-0.9757065	-0.9908809	-0.9956003	-0.9823072	-0.9795398	-0.9836066	-0.9770326	-0.9809634	-0.9793741	-0.9686726	-0.9686726
20/08/2025	06:24	-0.9964428	-0.975193	-0.9926782	-0.9971336	-0.9756703	-1.00952	-0.9738473	-0.9966191	-0.9998128	-0.983551	-0.9784515	-0.9854694	-0.990552	-0.9789382	-0.9686411	-0.9713039	-0.9686411
20/08/2025	07:14	-0.997925	-0.9842194	-0.9971959	-0.9985356	-0.9789287	-1.012164	-0.9805094	-0.9973945	-1.003401	-0.9875933	-0.9835821	-0.9902819	-0.996457	-0.9885967	-0.9754853	-0.9725421	-0.9725421
20/08/2025	08:04	-0.9964428	-0.9845306	-0.9962612	-0.999003	-0.9792391	-1.011542	-0.9805094	-0.9969293	-1.003089	-0.9869714	-0.984204	-0.9904372	-0.9928829	-0.9854811	-0.9669301	-0.97053	-0.9669301
20/08/2025	08:54	-0.9988611	-0.9784612	-0.9947034	-0.9966663	-0.9733429	-1.009209	-0.9656358	-0.9866935	-0.9990327	-0.9798197	-0.9814055	0.9864009	-0.9908628	-0.9829885	-0.9715966	-0.9720778	-0.9656358
20/08/2025	09:44	-0.997925	-0.9851531	-0.9962612	-0.9985356	-0.9770668	-1.012786	-0.9809742	-0.9986352	-0.9998128	-0.9874378	-0.9845149	-0.9901267	-0.9969232	-0.9867273	-0.9787519	-0.9730064	-0.9730064
20/08/2025	10:34	-1.000499	-0.9839081	-0.9959497	-0.9991588	-0.9775323	-1.012786	-0.9820588	-0.9987903	-1.003401	-0.9882152	-0.9851368	-0.9909029	-0.9986325	-0.9887525	-0.9792185	-0.9731612	-0.9731612
20/08/2025	11:24	-0.9899682	-0.9714579	-0.9912762	-0.9863846	-0.964964	-0.9972312	-0.9647062	-0.9915012	-0.9882676	-0.9717351	-0.9717662	0.9786388	-0.9916397	-0.984079	-0.9778186	-0.9661961	-0.9647062
20/08/2025	12:14	-0.9987831	-0.9840637	-0.9954823	-0.9955758	-0.9767565	-1.00952	-0.9778756	-0.9977047	-1.001061	-0.9849502	-0.9807836	-0.9893505	-0.9958354	-0.9870389	-0.9773519	-0.9709943	-0.9709943
20/08/2025	13:04	-0.997691	-0.9817293	-0.9934571	-0.9960431	-0.9736532	-1.00672	-0.9738473	-0.9887097	-0.9954443	-0.975	-0.9663246	-0.9693244	-0.9911735	-0.9825212	-0.977663	-0.9717682	-0.9663246
20/08/2025	13:54	-0.9941806	-0.975193	-0.9925224	-0.9947969	-0.9719464	-1.009209	-0.9705937	-0.9790943	-0.991856	-0.9718905	-0.9695896	-0.9780179	-0.9935045	-0.9605558	-0.9715966	-0.9654222	-0.9605558
20/08/2025	14:44	-0.9944146	-0.9781499	-0.9890952	-0.9890329	-0.9713257	-1.004075	-0.9718332	-0.987469	-0.9898278	-0.9706468	-0.9702114	-0.9744473	-0.9900858	-0.9714606	-0.975952	-0.9686726	-0.9686726
20/08/2025	15:34	-0.9997972	-0.9839081	-0.9970401	-0.9991588	-0.9778426	-1.012008	-0.9817489	-0.99817	-1.003557	-0.9877488	-0.9856032	-0.9913686	-0.9989433	-0.9884409	-0.9751742	-0.9734708	-0.9734708
20/08/2025	16:24	-1.000499	-0.9842194	-0.9957939	-0.9983799	-0.9786184	-1.012786	-0.9812841	-0.9980149	-1.002621	-0.9872823	-0.9849813	-0.9893505	-0.9984771	-0.9881294	-0.9767297	-0.9740899	-0.9740899
20/08/2025	17:14	-0.998315	-0.9859313	-0.9976633	-0.9994703	-0.9779978	-1.01232	-0.9812841	-0.9987903	-1.002621	-0.9882152	-0.9854478	-0.9901267	-0.9955246	-0.9885967	-0.9756409	-0.973316	-0.973316
20/08/2025	18:04	-0.9920744	-0.9803287	-0.9900299	-0.9915254	-0.9721015	-1.008275	-0.9738473	-0.9918114	-0.9929481	-0.9782649	-0.9745647	0.9837618	-0.9953692	-0.9836117	-0.966619	-0.9723873	-0.966619
20/08/2025	18:54	-0.9993291	-0.9842194	-0.9971959	-0.9991588	-0.9793942	-1.012008	-0.9826785	-0.9983251	-1.003713	-0.9879042	-0.9857587	-0.98904	-0.9963016	-0.9864158	-0.9771964	-0.9722325	-0.9722325
20/08/2025	19:04	-0.9987051	-0.9860869	-0.9956381	-0.9997819	-0.9767565	-1.013564	-0.9809742	-0.9977047	-1.004337	-0.9889925	-0.9843595	-0.9909029	-0.9984771	-0.9868831	-0.975952	-0.9725421	-0.9725421
20/08/2025	19:44	-0.9994851	-0.9851531	-0.9973517	-0.9988472	-0.9789287	-1.012008	-0.9822137	-0.99817	-1.004805	-0.9879042	-0.9859142	-0.9904372	-0.9973894	-0.9879736	-0.9784408	-0.9740899	-0.9740899
20/08/2025	20:34	-1.001123	-0.9793949	-0.9936129	-0.9960431	-0.976291	-1.006875	-0.9735374	-0.9908809	-0.9968485	-0.9840174	-0.9776741	-0.985159	-0.994903	-0.9798729	-0.9784408	-0.9730064	-0.9730064
20/08/2025	21:24	-1.000187	-0.986865	-0.9959497	-1.001028	-0.9795494	-1.014031	-0.9845377	-1.000186	-1.004961	-0.9893035	-0.9865361	-0.9909029	-1.000186	-0.9915566	-0.9809296	-0.9743995	-0.9743995
20/08/2025	22:14	-1.002449	-0.9870207	-0.997819	-0.9996261	-0.9786184	-1.013564	-0.9836081	-0.9998759	-1.005429	-0.9886816	-0.9854478	-0.9913686	-1.001119	-0.9915566	-0.979063	-0.9753281	-0.9753281
20/08/2025	23:04	-1.002839	-0.986865	-0.9984422	-1.000249	-0.9806356	-1.011542	-0.9831433	-0.9997208	-1.005585	-0.9885261	-0.9856032	-0.9921448	-0.9998757	-0.9915566	-0.9729965	-0.9742447	-0.9729965
20/08/2025	23:54	-1.001357	-0.9863982	-0.997819	-1.000249	-0.9787736	-1.013564	-0.9842278	-0.9997208	-1.002621	-0.9899254	-0.9865361	-0.9916791	-0.9994095	-0.9903103	-0.9812407	-0.9728517	-0.9728517
21/08/2025	00:44	-1.002137	-0.9877988	-0.998598	-1.000093	-0.9783081	-1.014186	-0.9834531	-1.000186	-1.005897	-0.989148	-0.986847	-0.9921448	-0.9992541	-0.991245	-0.9804629	-0.9748638	-0.9748638
21/08/2025	01:34	-0.9993291	-0.9755042	-0.992834	-0.9947969	-0.973498	-1.006253	-0.9786502	-0.9925868	-0.9965364	-0.9838619	-0.9793843	-0.9837618	-0.9950584	-0.9700586	-0.9804629	-0.9720778	-0.9700586
21/08/2025	02:24	-1.005492	-0.9891995	-1.000935	-1.00243	-0.9809459	1.014964	-0.9846926	-1.000806	-1.005741	-0.9907027	-0.9880908	-0.9944734	-1.002517	-0.9921797	-0.9815518	-0.9768759	-0.9768759
21/08/2025	03:14	-1.00323	-0.9885769	-1.000156	-1.001963	-0.9804804	1.015119	-0.9854673	-1.000651	-1.006677	-0.9902363	-0.987158	-0.9926105	-1.000186	-0.9931144	-0.9837295	-0.9756377	-0.9756377
21/08/2025	04:04	-0.9993291	-0.9807956	-0.9897183	-0.9960431	-0.9733429	-1.008586	-0.9777206	-0.9959988	-1.001841	-0.986194	-0.9810945	-0.9848485	-0.9967678	-0.9847021	-0.9789074	-0.9700656	-0.9700656
